id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,review_bin,high_demand,group,price_original,discount_pct,predicted_high_demand_prob,revenue_proxy
15018646,64065593,Manhattan,Midtown,40.75233,-73.97137,Private room,359.09999999999997,2,1,13,285,Low,0,5%_reduction,378,0.05,0.4835938273377489,173.6585433969856
35772999,20049684,Manhattan,Chelsea,40.74887,-74.00498,Entire home/apt,315.0,3,0,1,328,,0,10%_reduction,350,0.1,0.48760369581924395,153.59516418306185
27149449,200380610,Manhattan,Midtown,40.75019,-73.97045,Entire home/apt,191.25,30,0,65,310,,0,15%_reduction,225,0.15,0.35767566326735434,68.40547059988151
3495686,721833,Manhattan,Kips Bay,40.74593,-73.97915,Entire home/apt,184.0,3,0,1,0,,0,control,184,0.0,0.312275467640869,57.4586860459199
30950186,195418702,Brooklyn,Bedford-Stuyvesant,40.68353,-73.93566,Entire home/apt,427.5,3,0,1,357,,0,5%_reduction,450,0.05,0.3650953549365134,156.07826423535948
30552071,85385725,Manhattan,Midtown,40.76399,-73.97718,Private room,495.0,2,0,2,145,,0,10%_reduction,550,0.1,0.40054840126172075,198.27145862455177
22304757,134031945,Manhattan,SoHo,40.72516,-74.00242,Entire home/apt,170.0,3,0,1,0,,0,15%_reduction,200,0.15,0.3088135836417333,52.49830921909466
30512146,21296382,Manhattan,Upper East Side,40.76703,-73.95957,Entire home/apt,200.0,3,3,1,188,Low,0,control,200,0.0,0.4993996656392809,99.87993312785618
13093642,72296750,Manhattan,Hell's Kitchen,40.75798,-73.99156,Entire home/apt,227.04999999999998,30,0,1,365,,0,5%_reduction,239,0.05,0.2425650277748243,55.07438955627386
14445481,88904682,Manhattan,Hell's Kitchen,40.76549,-73.98582,Entire home/apt,162.0,2,2,1,2,Low,0,10%_reduction,180,0.1,0.612951457795203,99.29813616282289
30937595,219517861,Manhattan,Hell's Kitchen,40.76188,-73.99616,Entire home/apt,157.25,29,1,327,281,Low,0,15%_reduction,185,0.15,0.4008924483734257,63.04033750672119
16575174,60591318,Brooklyn,Brooklyn Heights,40.693,-73.99374,Entire home/apt,185.0,4,0,1,0,,0,control,185,0.0,0.30546465734848566,56.510961609469845
34858480,23046080,Manhattan,Chelsea,40.75295,-73.9955,Entire home/apt,237.5,6,1,1,3,Low,0,5%_reduction,250,0.05,0.39259909033188173,93.24228395382191
35675859,71276635,Manhattan,Washington Heights,40.84143,-73.94569,Entire home/apt,211.5,1,0,5,338,,0,10%_reduction,235,0.1,0.496352979194293,104.97865509959297
36041096,271151866,Manhattan,Chelsea,40.74438,-73.997,Entire home/apt,212.5,5,0,1,60,,0,15%_reduction,250,0.15,0.4474202672658673,95.07680679399681
34207536,219517861,Manhattan,Financial District,40.70709,-74.01241,Entire home/apt,257.0,2,0,327,355,,0,control,257,0.0,0.5011707864402545,128.8008921151454
32379410,44123891,Manhattan,Upper East Side,40.77189,-73.94694,Entire home/apt,247.0,7,2,1,76,Low,0,5%_reduction,260,0.05,0.3289006922860547,81.2384709946555
18610554,7055854,Manhattan,East Harlem,40.80141,-73.94341,Private room,1800.0,6,0,5,219,,0,10%_reduction,2000,0.1,0.3314794016702557,596.6629230064602
14218742,78824908,Brooklyn,Sheepshead Bay,40.58531,-73.93811,Entire home/apt,190.4,30,2,1,353,Low,0,15%_reduction,224,0.15,0.31161464621499585,59.331428639335215
35647761,267818779,Manhattan,Financial District,40.70567,-74.00566,Entire home/apt,265.0,1,2,1,246,Low,0,control,265,0.0,0.5126252040106241,135.84567906281538
33373421,12220,Manhattan,Upper West Side,40.77859,-73.98481,Private room,216.6,1,3,3,341,Low,0,5%_reduction,228,0.05,0.4748813904876644,102.85930917962811
17317934,34386241,Manhattan,East Village,40.7261,-73.98421,Entire home/apt,157.5,2,4,2,0,Low,0,10%_reduction,175,0.1,0.32199234333228083,50.71379407483423
4736480,4568686,Manhattan,Upper East Side,40.77556,-73.95245,Entire home/apt,318.75,4,0,1,0,,0,15%_reduction,375,0.15,0.281982099263738,89.88179414031649
6493737,33941066,Manhattan,Murray Hill,40.74696,-73.9767,Entire home/apt,199.0,1,0,1,0,,0,control,199,0.0,0.25814664615521327,51.37118258488744
8123857,10606799,Manhattan,Upper East Side,40.76777,-73.96393,Entire home/apt,284.05,7,0,1,0,,0,5%_reduction,299,0.05,0.18783948424085903,53.35580549861601
33329762,1036179,Brooklyn,Crown Heights,40.67318,-73.95566,Entire home/apt,202.5,4,4,1,11,Low,0,10%_reduction,225,0.1,0.48140713433203003,97.48494470223608
36145134,271863165,Manhattan,Tribeca,40.71888,-74.00431,Private room,425.0,5,0,1,252,,0,15%_reduction,500,0.15,0.44651353102452007,189.76825068542104
36069466,17869274,Manhattan,Little Italy,40.71878,-73.99808,Entire home/apt,202.0,1,0,1,23,,0,control,202,0.0,0.47295249014714025,95.53640300972233
35742909,268868462,Brooklyn,Greenpoint,40.7309,-73.95969,Private room,190.0,4,0,1,365,,0,5%_reduction,200,0.05,0.4285594611151358,81.42629761187581
36449743,66084717,Brooklyn,East Flatbush,40.6517,-73.9258,Entire home/apt,180.0,3,0,2,206,,0,10%_reduction,200,0.1,0.6443087065226858,115.97556717408344
13506168,25912717,Manhattan,Gramercy,40.73813,-73.98213,Entire home/apt,148.75,2,1,1,0,Low,0,15%_reduction,175,0.15,0.33068672613914674,49.189650513198075
28095496,107434423,Manhattan,Financial District,40.70427,-74.00964,Entire home/apt,285.0,30,1,232,324,Low,0,control,285,0.0,0.3092089740580233,88.12455760653664
28920156,217996544,Manhattan,Midtown,40.74407,-73.98386,Entire home/apt,236.54999999999998,3,0,2,179,,0,5%_reduction,249,0.05,0.49133643019552475,116.22563256275137
23646295,172544686,Manhattan,Upper West Side,40.77597,-73.97686,Private room,161.1,1,4,4,270,Low,0,10%_reduction,179,0.1,0.6314375602544652,101.72459095699433
36382761,6948761,Brooklyn,Clinton Hill,40.68807,-73.96572,Entire home/apt,340.0,5,0,1,13,,0,15%_reduction,400,0.15,0.41806204310798606,142.14109465671527
24993467,143739618,Brooklyn,Williamsburg,40.71649,-73.95475,Entire home/apt,415.0,3,1,1,0,Low,0,control,415,0.0,0.2453678304438412,101.8276496341941
19880329,6861839,Manhattan,Chelsea,40.74637,-74.00263,Entire home/apt,475.0,3,1,1,0,Low,0,5%_reduction,500,0.05,0.2669391434312455,126.7960931298416
1805261,9462127,Manhattan,Flatiron District,40.74107,-73.98487,Entire home/apt,427.5,1,0,1,0,,0,10%_reduction,475,0.1,0.1778470629148545,76.0296193961003
11512962,2119276,Manhattan,Midtown,40.76687,-73.98273,Entire home/apt,340.0,30,2,39,188,Low,0,15%_reduction,400,0.15,0.25534306774379156,86.81664303288913
32421217,189114879,Brooklyn,Greenpoint,40.72751,-73.95693,Entire home/apt,175.0,2,2,1,103,Low,0,control,175,0.0,0.6092114052238787,106.61199591417878
9476449,13859188,Brooklyn,Park Slope,40.66737,-73.97822,Entire home/apt,190.0,2,2,1,0,Low,0,5%_reduction,200,0.05,0.32720077908779055,62.16814802668021
27237511,205031545,Manhattan,Midtown,40.75414,-73.96595,Entire home/apt,629.1,3,3,49,204,Low,0,10%_reduction,699,0.1,0.3982561613023033,250.542951075279
12471447,36966894,Manhattan,Upper West Side,40.77835,-73.97655,Entire home/apt,170.0,3,5,1,0,Low,0,15%_reduction,200,0.15,0.3088135836417333,52.49830921909466
30014439,35422741,Manhattan,East Village,40.73015,-73.98447,Entire home/apt,350.0,3,3,1,5,Low,0,control,350,0.0,0.42337617544559175,148.1816614059571
30531143,213781715,Brooklyn,Greenpoint,40.73378,-73.95569,Private room,189.04999999999998,1,0,33,180,,0,5%_reduction,199,0.05,0.571738456758967,108.08715525028269
9298825,4631581,Brooklyn,Cobble Hill,40.68805,-73.99634,Entire home/apt,166.5,2,3,1,0,Low,0,10%_reduction,185,0.1,0.32467866408699786,54.05899757048515
10967749,834052,Manhattan,Hell's Kitchen,40.76254,-73.99974,Entire home/apt,220.15,7,5,1,122,Low,0,15%_reduction,259,0.15,0.33335454181364904,73.38800238027484
21693544,18037444,Brooklyn,Park Slope,40.67545,-73.97516,Entire home/apt,213.0,5,1,1,0,Low,0,control,213,0.0,0.24394604424972194,51.96050742519077
34160208,20377891,Manhattan,Chinatown,40.71538,-73.99004,Entire home/apt,237.5,1,1,2,92,Low,0,5%_reduction,250,0.05,0.46094936785895796,109.47547486650251
773497,4081688,Brooklyn,Bedford-Stuyvesant,40.69407,-73.94551,Shared room,180.0,1,0,1,365,,0,10%_reduction,200,0.1,0.4348410945985174,78.27139702773313
33155206,13564519,Manhattan,Midtown,40.76309,-73.98063,Entire home/apt,161.5,3,1,1,84,Low,0,15%_reduction,190,0.15,0.5931397778326266,95.7920741199692
30393759,107434423,Manhattan,West Village,40.73035,-74.00324,Entire home/apt,334.0,30,0,232,280,,0,control,334,0.0,0.30563820317373996,102.08315986002914
14161103,71211336,Brooklyn,Gowanus,40.67963,-73.98951,Entire home/apt,284.05,2,0,1,0,,0,5%_reduction,299,0.05,0.2954977063995112,83.93612350278116
24752747,12243051,Manhattan,Financial District,40.70518,-74.00994,Entire home/apt,163.8,29,2,96,347,Low,0,10%_reduction,182,0.1,0.3289359053160919,53.879701290775856
15436666,28809087,Manhattan,Chinatown,40.71809,-73.99655,Private room,170.0,3,0,1,0,,0,15%_reduction,200,0.15,0.3088135836417333,52.49830921909466
12089013,30283594,Manhattan,Midtown,40.76545,-73.98156,Entire home/apt,239.0,30,1,121,351,Low,0,control,239,0.0,0.268087902448302,64.07300868514417
26708055,145237476,Manhattan,Upper West Side,40.79782,-73.97179,Entire home/apt,185.25,2,1,1,3,Low,0,5%_reduction,195,0.05,0.6082598026136935,112.68012843418673
34947011,195303599,Manhattan,Upper West Side,40.77652,-73.98151,Entire home/apt,629.1,4,4,1,301,Low,0,10%_reduction,699,0.1,0.40434490910588516,254.37338231851237
8306427,7784911,Brooklyn,Williamsburg,40.70948,-73.94081,Entire home/apt,212.5,4,0,2,188,,0,15%_reduction,250,0.15,0.49706850485271686,105.62705728120234
36209463,268248281,Manhattan,Chelsea,40.75264,-73.99785,Entire home/apt,225.0,3,0,1,80,,0,control,225,0.0,0.48670566176605357,109.50877389736205
21677581,157183215,Manhattan,Kips Bay,40.7398,-73.98163,Entire home/apt,166.25,2,1,1,3,Low,0,5%_reduction,175,0.05,0.6091745555848,101.275269865973
27773847,129263359,Manhattan,Hell's Kitchen,40.76398,-73.99087,Entire home/apt,225.0,2,1,1,9,Low,0,10%_reduction,250,0.1,0.5051339300255339,113.65513425574512
25864717,37412692,Manhattan,Midtown,40.76666,-73.98156,Entire home/apt,170.0,30,0,4,362,,0,15%_reduction,200,0.15,0.29598514509780016,50.317474666626026
34835501,61396454,Manhattan,Midtown,40.75451,-73.96348,Entire home/apt,190.0,30,0,14,365,,0,control,190,0.0,0.2640236031383472,50.16448459628597
18179365,51501835,Manhattan,Hell's Kitchen,40.76318,-73.99462,Entire home/apt,190.0,30,1,31,350,Low,0,5%_reduction,200,0.05,0.3112469991561723,59.13692983967274
35772374,264272029,Brooklyn,East Flatbush,40.63673,-73.94988,Entire home/apt,359.1,2,2,1,161,Low,0,10%_reduction,399,0.1,0.43910982820916084,157.68433930990966
29303639,101410003,Manhattan,Midtown,40.76525,-73.98058,Private room,237.15,5,2,1,26,Low,0,15%_reduction,279,0.15,0.44975482406322265,106.65935652659326
13077988,22541573,Manhattan,Midtown,40.74556,-73.98542,Entire home/apt,219.0,30,0,87,343,,0,control,219,0.0,0.26982279575168144,59.09119226961823
33960097,44918139,Brooklyn,Williamsburg,40.71093,-73.95815,Entire home/apt,237.5,31,1,1,90,Low,0,5%_reduction,250,0.05,0.2584872108916089,61.39071258675712
15405532,2856748,Manhattan,Kips Bay,40.73824,-73.97874,Entire home/apt,178.20000000000002,30,0,49,364,,0,10%_reduction,198,0.1,0.26529318975220617,47.27524641384314
35679935,33555400,Queens,Briarwood,40.71288,-73.81368,Entire home/apt,255.0,2,0,1,12,,0,15%_reduction,300,0.15,0.497592221453327,126.88601647059838
10207629,16098958,Manhattan,Upper West Side,40.79534,-73.96583,Entire home/apt,180.0,30,4,96,319,Low,0,control,180,0.0,0.3650630611133744,65.71135100040739
3013668,15358791,Brooklyn,Bushwick,40.70113,-73.91119,Entire home/apt,166.25,5,5,1,107,Low,0,5%_reduction,175,0.05,0.573736398895515,95.38367631637936
32422880,157430725,Brooklyn,Gowanus,40.66757,-73.99487,Entire home/apt,162.0,2,5,3,0,Low,0,10%_reduction,180,0.1,0.32199234333228083,52.162759619829494
12995569,7199306,Manhattan,Hell's Kitchen,40.76814,-73.98476,Entire home/apt,150.45,2,2,1,0,Low,0,15%_reduction,177,0.15,0.3227732538395165,48.56123604015525
36205851,140997060,Manhattan,Upper West Side,40.77824,-73.98325,Entire home/apt,275.0,3,0,2,24,,0,control,275,0.0,0.4928843247645572,135.5431893102532
21489266,154741428,Manhattan,Harlem,40.82056,-73.95338,Entire home/apt,236.54999999999998,3,3,1,0,Low,0,5%_reduction,249,0.05,0.284139816521074,67.21327359806006
35281731,106436589,Brooklyn,Brooklyn Heights,40.69852,-73.99606,Entire home/apt,359.1,14,0,2,67,,0,10%_reduction,399,0.1,0.2949588673042094,105.9197292489416
1604489,8548453,Manhattan,Chelsea,40.74611,-73.99209,Entire home/apt,250.75,30,3,1,235,Low,0,15%_reduction,295,0.15,0.28200659328314964,70.71315326574977
9679278,50006995,Brooklyn,Bushwick,40.7005,-73.92814,Entire home/apt,230.0,1,1,1,0,Low,0,control,230,0.0,0.20285505346929303,46.656662297937395
35228840,153458126,Manhattan,Murray Hill,40.74682,-73.97983,Entire home/apt,291.65,1,0,2,364,,0,5%_reduction,307,0.05,0.36888195982595123,107.58442358323867
29138655,200380610,Manhattan,Battery Park City,40.70587,-74.01773,Entire home/apt,389.7,180,0,65,364,,0,10%_reduction,433,0.1,0.22477875916695245,87.59628244736136
26131606,61391963,Manhattan,Murray Hill,40.74969,-73.9774,Entire home/apt,170.0,30,0,91,311,,0,15%_reduction,200,0.15,0.37068100871918885,63.0157714822621
6105342,31678869,Manhattan,Harlem,40.8251,-73.93899,Private room,200.0,1,0,1,0,,0,control,200,0.0,0.2087593892886857,41.75187785773714
17030043,21929511,Brooklyn,Bedford-Stuyvesant,40.6932,-73.95519,Private room,855.0,1,1,1,89,Low,0,5%_reduction,900,0.05,0.31043812615408906,265.4245978617461
30718534,23419046,Manhattan,West Village,40.73433,-74.00301,Private room,180.0,1,0,1,0,,0,10%_reduction,200,0.1,0.26908740570832634,48.43573302749874
808313,4252788,Manhattan,East Village,40.72721,-73.98411,Entire home/apt,170.0,7,3,1,0,Low,0,15%_reduction,200,0.15,0.2192793829449296,37.277495100638035
20827640,76104209,Manhattan,Financial District,40.70849,-74.01486,Entire home/apt,181.0,30,0,33,329,,0,control,181,0.0,0.36648320178090216,66.33345952234329
24938183,13089912,Manhattan,East Village,40.7258,-73.97963,Entire home/apt,313.5,2,3,2,22,Low,0,5%_reduction,330,0.05,0.46932421218615394,147.13314052035926
34196510,252604696,Manhattan,Chelsea,40.74948,-73.99506,Private room,179.1,1,0,20,189,,0,10%_reduction,199,0.1,0.585784739714573,104.91404688288003
35346820,3241323,Brooklyn,East Flatbush,40.65539,-73.94961,Private room,148.75,1,3,1,87,Low,0,15%_reduction,175,0.15,0.6118406663686953,91.01129912234342
21435622,100970377,Manhattan,Harlem,40.81032,-73.94331,Entire home/apt,200.0,1,3,1,0,Low,0,control,200,0.0,0.2087593892886857,41.75187785773714
23819961,791011,Manhattan,West Village,40.73817,-74.00768,Entire home/apt,228.0,2,0,1,81,,0,5%_reduction,240,0.05,0.5015439947312086,114.35203079871556
26450817,12243051,Manhattan,Financial District,40.70376,-74.00833,Entire home/apt,168.3,29,2,96,323,Low,0,10%_reduction,187,0.1,0.36888113525837196,62.082695063984005
625197,1974637,Brooklyn,Williamsburg,40.71455,-73.93739,Entire home/apt,340.0,3,2,1,83,Low,0,15%_reduction,400,0.15,0.44235668842874704,150.401274065774
35962803,5099333,Brooklyn,Fort Greene,40.68893,-73.97016,Entire home/apt,800.0,3,0,1,37,,0,control,800,0.0,0.3384304806195289,270.74438449562314
24673017,13834266,Manhattan,Financial District,40.70598,-74.00761,Entire home/apt,380.0,30,0,1,290,,0,5%_reduction,400,0.05,0.2945611594309396,111.93324058375704
10245677,52661714,Manhattan,Hell's Kitchen,40.76214,-73.98985,Private room,270.0,1,0,1,0,,0,10%_reduction,300,0.1,0.17711684983150167,47.82154945450545
17637673,119959551,Manhattan,Chelsea,40.73756,-73.99111,Entire home/apt,186.15,4,5,1,0,Low,0,15%_reduction,219,0.15,0.31046465734848566,57.79299596542061
12495520,57769941,Manhattan,Midtown,40.7659,-73.98211,Entire home/apt,325.0,1,0,1,0,,0,control,325,0.0,0.17946836568088373,58.32721884628721
35315486,250767748,Manhattan,Chelsea,40.74625,-74.0,Entire home/apt,289.75,3,2,1,242,Low,0,5%_reduction,305,0.05,0.5393029578873993,156.26303204787396
28755241,37708037,Manhattan,Financial District,40.70815,-74.00438,Entire home/apt,179.1,3,5,1,37,Low,0,10%_reduction,199,0.1,0.5891328458544118,105.51369269252515
8090529,17377835,Queens,Sunnyside,40.74674,-73.91881,Entire home/apt,212.5,3,0,1,364,,0,15%_reduction,250,0.15,0.3875891774786927,82.3627002142222
22190466,5751765,Manhattan,East Harlem,40.79917,-73.94183,Private room,200.0,3,0,2,0,,0,control,200,0.0,0.2790822166033886,55.81644332067772
25812723,3245072,Brooklyn,Bedford-Stuyvesant,40.68905,-73.95242,Entire home/apt,166.25,2,5,1,0,Low,0,5%_reduction,175,0.05,0.32467866408699786,53.977827904463396
25403196,13523227,Brooklyn,DUMBO,40.70268,-73.98603,Entire home/apt,315.0,2,0,1,0,,0,10%_reduction,350,0.1,0.2925027915990113,92.13837935368856
32561334,123745971,Manhattan,Upper East Side,40.78216,-73.94841,Private room,459.0,2,0,6,351,,0,15%_reduction,540,0.15,0.3969697750608327,182.2091267529222
30103053,2969845,Manhattan,SoHo,40.72418,-73.99978,Entire home/apt,500.0,5,3,1,63,Low,0,control,500,0.0,0.37894874770401665,189.4743738520083
9756236,18954539,Manhattan,Upper East Side,40.76374,-73.96583,Entire home/apt,190.0,1,0,1,0,,0,5%_reduction,200,0.05,0.2649276305126935,50.33624979741177
32054910,156158778,Manhattan,Upper West Side,40.78742,-73.97011,Entire home/apt,3160.8,1,0,12,124,,0,10%_reduction,3512,0.1,0.2861457270976824,904.4494142103545
189181,912541,Manhattan,Chelsea,40.74695,-74.00454,Private room,216.75,4,1,1,365,Low,0,15%_reduction,255,0.15,0.3844342852804175,83.3261313345305
31394757,54689007,Manhattan,Financial District,40.70889,-74.00701,Entire home/apt,180.0,10,0,3,54,,0,control,180,0.0,0.3617484217976566,65.11471592357819
6272125,3773133,Brooklyn,Williamsburg,40.7207,-73.96217,Private room,361.0,1,1,1,0,Low,0,5%_reduction,380,0.05,0.1760211124732493,63.543621602843
23974919,25364341,Manhattan,Upper West Side,40.77669,-73.9789,Entire home/apt,180.0,3,1,1,16,Low,0,10%_reduction,200,0.1,0.5958392129598218,107.25105833276793
35313576,26961393,Brooklyn,Williamsburg,40.71599,-73.96159,Entire home/apt,168.29999999999998,4,3,1,11,Low,0,15%_reduction,198,0.15,0.5914932325080329,99.54831103110192
2102651,10721586,Manhattan,Upper West Side,40.78835,-73.9681,Entire home/apt,200.0,30,1,1,365,Low,0,control,200,0.0,0.2348030987287654,46.96061974575308
35000294,221200420,Manhattan,Murray Hill,40.74425,-73.97137,Entire home/apt,209.0,30,0,23,325,,0,5%_reduction,220,0.05,0.30650574467645014,64.05970063737809
15297862,2856748,Manhattan,Midtown,40.75936,-73.96293,Entire home/apt,225.0,30,0,49,364,,0,10%_reduction,250,0.1,0.23347861722636545,52.53268887593223
11817955,4629474,Brooklyn,Sunset Park,40.66162,-73.99122,Entire home/apt,152.15,3,0,1,0,,0,15%_reduction,179,0.15,0.3061272628870163,46.57726304825953
20753634,76104209,Manhattan,Midtown,40.7507,-73.97086,Entire home/apt,175.0,30,0,33,365,,0,control,175,0.0,0.2623648573243884,45.91385003176797
3171234,2416036,Brooklyn,Williamsburg,40.71765,-73.9624,Entire home/apt,403.75,5,0,1,0,,0,5%_reduction,425,0.05,0.20171937989619182,81.44419963308745
33720269,9494211,Brooklyn,Columbia St,40.68296,-74.00378,Entire home/apt,315.0,6,0,1,61,,0,10%_reduction,350,0.1,0.3727236817137571,117.40795973983349
36150599,229381517,Brooklyn,Prospect Heights,40.68017,-73.97352,Entire home/apt,212.5,1,0,2,158,,0,15%_reduction,250,0.15,0.45929784124133805,97.60079126378433
34710645,82187372,Brooklyn,Williamsburg,40.71469,-73.95401,Private room,250.0,10,0,1,78,,0,control,250,0.0,0.3183513199646797,79.58782999116993
30715422,5953913,Manhattan,Battery Park City,40.70418,-74.01695,Entire home/apt,209.0,2,0,1,0,,0,5%_reduction,220,0.05,0.2990289907981397,62.4970590768112
33878676,26248578,Manhattan,Civic Center,40.71715,-74.00368,Entire home/apt,310.5,2,1,1,179,Low,0,10%_reduction,345,0.1,0.46911300170264736,145.659587028672
